X,y
"(MoOS2,8);(MoOS,53);(MoO2,16)","(Mo,4);(MoO2,88)"
"(MoO2,122);(MoO,2);(MoO2,103)","(MoO,3);(MoO2,100)"
"(Mo3O9S2,9);(MoO3,9);(MoO2,84)","(MoO,4);(MoO2,98)"
"(MoO,92);(MoOS2,1);(MoOS,203)","(MoS,2);(MoO2,104)"
"(MoO,6);(MoO2,15);(MoO2S2,3)","(MoO2S,1);(MoO2,97)"
"(MoO2,8);(MoO,67);(MoO2,104)","(MoO,3);(MoO2,90)"
"(MoO,102);(MoO2,37);(MoO2S,2)","(MoO,114);(MoO2,90)"
"(MoO2S,5);(MoO,45);(MoOS,9)","(MoO,95);(MoO2,92)"
"(MoO3,3);(MoO,3);(MoO2,1)","(MoO3,5);(MoO2,92)"
"(MoO2S,204);(MoO,12);(MoS,3)","(MoOS,9);(MoO2,90)"
"(MoO2,37);(MoO,2);(MoO2,7)","(MoO,5);(MoO2,86)"
"(MoO2,2);(MoO3,6);(MoO2,23)","(MoO,2);(MoO2,92)"
"(MoO2,4);(MoO,3);(MoO2,39)","(MoO,2);(MoO2,99)"
"(MoOS2,17);(MoS,368);(MoOS,106)","(MoO2S2,2);(MoO2,109)"
"(MoO,231);(MoOS2,13);(MoS,58)","(MoS3,7);(MoO2,113)"
"(MoO2,11);(MoO,3);(MoO2,14)","(MoO,2);(MoO2,126)"
"(MoO3,134);(MoO2S,107);(MoO,2)","(MoO2S,21);(MoO2,108)"
"(MoOS2,17);(MoS,368);(MoOS,106)","(MoO2S2,2);(MoO2,109)"
"(MoO2,41);(MoO,2);(MoO2,167)","(MoO3,5);(MoO2,113)"
"(MoS4,9);(MoS,184);(MoO2S2,1)","(MoOS,8);(MoO2,108)"
"(MoO,1);(MoOS2,3);(MoS,2)","(MoOS2,43);(MoO2,110)"
"(Mo3O9S2,10);(MoO3,2);(MoO2,66)","(MoO,2);(MoO2,115)"
"(Mo3O9S2,9);(MoO3,5);(MoO2,2)","(MoO,6);(MoO2,110)"
"(MoO3,2);(MoO2,106);(MoOS,63)","(MoO2S,1);(MoO2,106)"
"(MoO2,75);(MoO,2);(MoO2,35)","(MoO,4);(MoO2,125)"
"(MoO,73);(MoOS2,1);(MoO2,106)","(MoO2S,3);(MoO2,113)"
"(Mo3O9S2,24);(MoO3,3);(MoO2,69)","(MoO2S2,6);(MoO2,117)"
"(MoO2,14);(MoO2S,3);(MoO2,18)","(MoO,2);(MoO2,107)"
"(MoO2,5);(MoO,28);(MoO2,23)","(MoO,2);(MoO2,119)"
"(MoO2,119);(MoO,4);(MoO2,34)","(MoO,2);(MoO2,118)"
"(MoO,46);(MoOS2,1);(MoOS,22)","(MoO3,1);(MoO2,125)"
"(MoO2,44);(MoO,3);(MoO2,65)","(MoO,2);(MoO2,108)"
"(MoO,40);(MoO2,3);(MoO3,4)","(MoO,1);(MoO2,107)"
"(MoO2,38);(MoO,2);(MoO2,6)","(MoO,9);(MoO2,145)"
"(MoO2,115);(MoO2S2,3);(MoO2,91)","(MoO,56);(MoO2,136)"
"(Mo3O9S2,9);(MoO3,6);(MoO2,108)","(MoO,2);(MoO2,132)"
"(Mo3O9S2,7);(MoO3,4);(MoO2,44)","(MoO2S2,4);(MoO2,154)"
"(MoO,28);(MoO2,156);(MoOS2,1)","(MoOS,2);(MoO2,154)"
"(MoO2,6);(MoO2S2,4);(MoO2,1)","(MoOS,33);(MoO2,144)"
"(Mo3O9S2,5);(MoOS,5);(MoO2,25)","(MoO,2);(MoO2,130)"
"(MoO2,67);(MoO2S,1);(MoO,2)","(MoO2S,2);(MoO2,143)"
"(Mo3O9S2,11);(MoO3,2);(MoO2,95)","(MoO,3);(MoO2,147)"
"(MoO2,19);(MoO,133);(MoOS2,396)","(MoOS,159);(MoO2,148)"
"(MoO2,48);(MoO,309);(MoOS,9)","(MoO,1);(MoO2,145)"
"(Mo3O9S2,9);(MoO3,6);(MoO2,23)","(MoO2S2,5);(MoO2,149)"
"(MoO2,62);(MoO,2);(MoO2,12)","(MoO,3);(MoO2,133)"
"(Mo3O9S2,2);(Mo3O9,36);(Mo3O9S2,8)","(MoO3,4);(MoO2,150)"
"(MoO2,20);(MoO3,9);(MoO2,23)","(MoO,3);(MoO2,133)"
"(Mo3O9S2,4);(MoO3,2);(MoO2,152)","(MoO,2);(MoO2,135)"
"(Mo3O9S2,13);(MoO,2);(MoO2,24)","(MoO,2);(MoO2,144)"
"(MoO,15);(MoO2S,2);(MoO,125)","(MoO2S,1);(MoO2,153)"
"(MoOS2,3);(MoS,33);(MoOS2,69)","(MoS,24);(MoO2,141)"
"(Mo3O9S2,11);(MoO3,2);(MoO2,95)","(MoO,3);(MoO2,147)"
"(MoO2,5);(MoO3,6);(MoO2,2)","(MoO3,5);(MoO2,187)"
"(MoO,73);(MoO2S,5);(MoO,2)","(MoO2S,7);(MoO2,156)"
"(MoS,1);(MoOS2,53);(MoO2S,2)","(MoOS2,18);(MoO2,171)"
"(MoS,1);(MoOS2,53);(MoO2S,2)","(MoOS2,18);(MoO2,171)"
"(MoS,27);(MoOS,11);(MoS,3)","(MoO,27);(MoO2,161)"
"(MoO,73);(MoO2S,5);(MoO,2)","(MoO2S,7);(MoO2,156)"
"(MoO2,1);(MoO3,6);(MoO2,39)","(MoO2S2,4);(MoO2,170)"
"(MoS,36);(MoO2,21);(MoOS,5)","(MoO,11);(MoO2,175)"
"(MoO3,9);(MoO,1);(MoO2,27)","(MoO,46);(MoO2,158)"
"(MoO,3);(MoO3,1);(MoO2,4)","(MoO3,4);(MoO2,162)"
"(Mo3O9S2,17);(MoO2,26);(MoO,1)","(MoO2S2,1);(MoO2,171)"
"(MoO2S2,11);(MoOS,7);(MoO2S2,99)","(MoO2S,6);(MoO2,179)"
"(Mo3O9S2,11);(MoO3,6);(MoO2,84)","(MoO,10);(MoO2,169)"
"(Mo,1);(MoO2S,5);(MoO,6)","(MoO2S,7);(MoO2,157)"
"(Mo3O9S2,11);(MoO3,5);(MoO2,156)","(MoO2S2,3);(MoO2,165)"
"(MoO3,2);(MoO2S,3);(MoO2,18)","(MoO3,4);(MoO2,171)"
"(MoO2,50);(MoO,4);(MoO2,8)","(MoO,6);(MoO2,168)"
"(MoO2,4);(MoO,235);(MoOS2,9)","(MoS,77);(MoO2,161)"
"(MoO2,11);(MoO,2);(MoO2,3)","(MoO,2);(MoO2,168)"
"(MoO2,56);(MoO,3);(MoO2,35)","(MoO,77);(MoO2,167)"
"(Mo3O9S2,10);(MoO,1);(MoO2,56)","(MoO,2);(MoO2,206)"
"(Mo3O9S2,8);(MoO,5);(MoO2,55)","(MoO,2);(MoO2,210)"
"(MoO2,3);(MoO,31);(MoO2,4)","(MoO,2);(MoO2,208)"
"(MoO,2);(MoO2S,1);(MoO2,33)","(MoO2S2,3);(MoO2,209)"
"(Mo3O9S2,9);(MoO2S,9);(MoO2,11)","(MoO,10);(MoO2,210)"
"(MoO2,11);(MoO,14);(MoOS,18)","(MoO,7);(MoO2,227)"
"(Mo3O9S2,9);(MoO2S,9);(MoO2,11)","(MoO,10);(MoO2,210)"
"(MoO2,3);(MoO3,5);(MoO2,85)","(MoO2S2,7);(MoO2,197)"
"(MoO2,36);(MoO,2);(MoO2,7)","(MoO,28);(MoO2,199)"
"(Mo3O9S2,4);(MoO2S,1);(MoO2,2)","(MoO3,4);(MoO2,204)"
"(MoO,8);(MoO2S,8);(MoO,63)","(MoO2S,1);(MoO2,189)"
"(MoOS,174);(MoOS3,2);(MoO,1)","(MoOS,280);(MoO2,197)"
"(Mo3O9S2,8);(MoO,5);(MoO2,55)","(MoO,2);(MoO2,210)"
"(MoS3,67);(MoOS,9);(MoS,27)","(MoOS,10);(MoO2,210)"
"(MoO2,7);(MoO,3);(MoO2,2)","(MoO,4);(MoO2,193)"
"(MoO,8);(MoO2S,8);(MoO,63)","(MoO2S,1);(MoO2,189)"
"(Mo3O9,2);(MoO3,18);(MoO2,618)","(MoO3,3);(MoO2,227)"
"(MoO2,17);(MoO,2);(MoO2,86)","(MoO,3);(MoO2,208)"
"(MoS3,7);(MoS,329);(MoOS,2)","(MoO,26);(MoO2,222)"
"(MoO2,3);(MoO,31);(MoO2,4)","(MoO,2);(MoO2,208)"
"(MoOS2,48);(MoS,2);(MoOS2,31)","(MoO2S,4);(MoO2,234)"
"(MoO,2);(MoO2S,1);(MoO2,762)","(MoO,6);(MoO2,230)"
"(Mo3O9S2,5);(MoO2,75);(MoO2S2,1)","(MoOS,24);(MoO2,243)"
"(MoO2,50);(MoOS,7);(MoO2,428)","(Mo,18);(MoO2,246)"
"(MoS,5);(MoO,2);(MoS,5)","(MoO,166);(MoO2,243)"
"(MoO2,218);(MoO2S,39);(MoO,4)","(MoO2S,28);(MoO2,278)"
"(MoOS3,6);(MoS2,257);(MoO2S2,2)","(MoS2,4);(MoO2,233)"
"(MoO2,122);(MoO2S,3);(MoO,132)","(MoOS2,79);(MoO2,239)"
"(Mo3O9S2,9);(MoO3,3);(MoO2,108)","(MoO,2);(MoO2,274)"
"(MoO2,218);(MoO2S,39);(MoO,4)","(MoO2S,28);(MoO2,278)"
"(MoO2,1);(MoO,1);(MoO2,5)","(MoO,524);(MoO2,233)"
"(Mo3O9S2,9);(MoO3,3);(MoO2,108)","(MoO,2);(MoO2,274)"
"(MoO2,120);(MoO,13);(MoO2,253)","(MoO3,7);(MoO2,259)"
"(MoOS2,48);(MoS,2);(MoOS2,31)","(MoO2S,4);(MoO2,234)"
"(MoO2,17);(MoO2S2,1);(MoOS,209)","(MoO2S,1);(MoO2,249)"
"(MoS2,113);(MoOS2,7);(MoO2,9)","(MoO2S,4);(MoO2,248)"
"(Mo3O9S2,9);(MoO3,4);(MoO2,33)","(MoO2S2,6);(MoO2,325)"
"(MoO,96);(MoOS2,4);(MoO,82)","(MoO2S,6);(MoO2,318)"
"(MoOS2,1);(MoS,36);(MoOS2,1)","(MoOS,10);(MoO2,331)"
"(MoO2S2,2);(MoOS,1);(MoO2,149)","(MoO3,14);(MoO2,280)"
"(MoO2,13);(MoO,2);(MoO2,7)","(MoO,2);(MoO2,298)"
"(MoOS2,1);(MoO2S2,1);(MoO2,32)","(MoO,7);(MoO2,283)"
"(MoO2,50);(Mo,58);(MoO,50)","(Mo,26);(MoO2,329)"
"(MoO2,1);(MoO3,2);(MoO2,7)","(MoO3,2);(MoO2,304)"
"(MoOS2,1);(MoS,36);(MoOS2,1)","(MoOS,10);(MoO2,331)"
"(MoOS2,44);(MoS,2);(MoOS2,29)","(MoO,3);(MoO2,285)"
"(Mo,127);(MoOS,3);(MoO,3)","(MoOS,75);(MoO2,300)"
"(Mo3O9S2,16);(Mo,3);(MoO,16)","(Mo,18);(MoO2,348)"
"(Mo3O9S2,8);(MoO2,135);(MoO,4)","(MoOS2,5);(MoO2,372)"
"(MoO,3);(MoOS2,11);(MoS,107)","(MoO3,11);(MoO2,353)"
"(Mo,2);(MoO,25);(Mo,18)","(MoO,6);(MoO2,404)"
"(Mo3O9S2,9);(MoO3,4);(MoO2,34)","(MoO3,8);(MoO2,344)"
"(MoOS3,2);(MoOS,49);(MoO2,44)","(MoO,2);(MoO2,391)"
"(Mo3O9S2,16);(Mo,3);(MoO,16)","(Mo,18);(MoO2,348)"
"(Mo3O9S2,2);(Mo3O9,8);(MoO2,1)","(MoO3,4);(MoO2,371)"
"(MoO2,20);(MoO,275);(MoOS2,3)","(MoS,76);(MoO2,350)"
"(MoO2S5,17);(MoS2,17);(MoOS2,2)","(MoO2S2,2);(MoO2,376)"
"(Mo3O9S2,2);(Mo3O9,8);(MoO2,1)","(MoO3,4);(MoO2,371)"
"(MoO2S5,17);(MoS2,17);(MoOS2,2)","(MoO2S2,2);(MoO2,376)"
"(MoOS3,119);(MoS2,2);(MoOS3,70)","(MoOS,124);(MoO2,363)"
"(MoOS,115);(MoO2S2,7);(MoOS,109)","(MoO2S2,3);(MoO2,418)"
"(MoO,219);(MoO2S,2);(MoO,70)","(MoO2S,1);(MoO2,459)"
"(MoO,3);(MoO2,3);(MoO,142)","(MoO2S,23);(MoO2,436)"
"(MoOS,1);(MoO,66);(MoO2,16)","(MoO,8);(MoO2,412)"
"(Mo3O9S2,7);(MoO2,3);(MoO,7)","(MoO3,7);(MoO2,456)"
"(MoO2S,75);(MoO,2);(MoO2S,19)","(MoOS2,78);(MoO2,474)"
"(MoOS,1);(MoO,66);(MoO2,16)","(MoO,8);(MoO2,412)"
"(MoO2,33);(MoO,2);(MoO2,5)","(MoO,3);(MoO2,24)"
"(MoS,23);(MoS3,12);(MoS,154)","(MoO,6);(MoO2,10)"
"(MoO2,24);(MoO,89);(MoO2S,73)","(MoO,64);(MoO2,10)"
"(MoOS2,26);(MoOS,1);(MoO2,30)","(MoO,4);(MoO2,14)"
"(Mo3O9S2,9);(MoO3,6);(MoO2,183)","(MoO,2);(MoO2,23)"
"(MoO2,8);(MoO,2);(MoO2,13)","(MoO,2);(MoO2,20)"
"(MoO2,7);(MoO,1);(MoO2,57)","(MoO,2);(MoO2,76)"
"(MoS3,73);(MoOS3,2);(MoOS,159)","(MoO2S2,3);(MoO2,126)"
"(MoO2,2);(MoO3,6);(MoO2,124)","(MoO,2);(MoO2,20)"
"(MoO2,21);(MoO,4);(MoO2,89)","(MoO,2);(MoO2,55)"
"(MoO,22);(MoOS2,3);(MoS,35)","(MoO,2);(MoO2,91)"
"(MoO,156);(MoO2S,4);(MoO,234)","(MoO2S,10);(MoO2,23)"
"(MoO2,21);(MoO,2);(MoO2,58)","(MoO,2);(MoO2,11)"
"(MoO2,25);(Mo,2);(MoO2,8)","(Mo,2);(MoO2,10)"
"(MoO2,28);(MoO,2);(MoO2,3)","(MoO,2);(MoO2,27)"
"(MoO2,5);(MoO,2);(MoO2,9)","(MoO,4);(MoO2,151)"
"(Mo3O9S2,17);(MoO3,1);(MoO2,80)","(MoO2S2,3);(MoO2,66)"
"(MoO2,5);(MoO,15);(MoOS2,1)","(MoS,26);(MoO2,65)"
"(MoO2,25);(MoO,2);(MoO2,9)","(MoO,48);(MoO2,107)"
"(MoO2,20);(MoO,4);(MoO2,29)","(MoO,10);(MoO2,27)"
"(MoO2,24);(MoO,3);(MoO2,19)","(MoO,2);(MoO2,31)"
"(MoO,13);(MoO3,4);(MoO2,198)","(MoO3,3);(MoO2,47)"
"(MoO3,3);(MoO,1);(MoO2,26)","(MoO,2);(MoO2,11)"
"(MoO2,5);(MoO,2);(MoO2,19)","(MoO2S2,4);(MoO2,140)"
"(MoO,38);(MoO2S,4);(MoO2,46)","(MoO2S,2);(MoO2,23)"
"(Mo3O9S2,19);(MoO3,4);(MoO2,19)","(MoO,2);(MoO2,55)"
"(MoO,9);(MoO2,11);(MoO,39)","(MoO3,3);(MoO2,95)"
"(MoO2,1);(MoO,54);(MoOS2,2)","(MoS,36);(MoO2,21)"
"(MoO2,27);(Mo,2);(MoO2,4)","(Mo,2);(MoO2,33)"
"(MoO2,3);(MoO,3);(MoO2,27)","(MoO,2);(MoO2,18)"
"(MoO2,23);(MoO,2);(MoO2,143)","(MoO,3);(MoO2,20)"
"(MoOS3,4);(MoS2,39);(MoO2,63)","(MoO,2);(MoO2,82)"
"(MoO2,8);(MoO,5);(MoO2,37)","(MoO,2);(MoO2,80)"
"(MoOS2,1);(MoOS,109);(Mo,1)","(MoO,1);(MoOS,12)"
"(MoS2,2);(MoS4,7);(MoS2,62)","(MoOS3,14);(MoOS,11)"
"(MoS4,2);(MoS2,50);(MoOS,3)","(MoS,213);(MoOS,12)"
"(MoO,2);(MoO2,67);(MoO,19)","(MoOS2,2);(MoOS,11)"
"(MoS,1);(MoS4,5);(MoS2,49)","(MoOS3,3);(MoOS,12)"
"(MoS2,10);(MoS,5);(Mo,13)","(MoO,8);(MoOS,10)"
"(MoOS,3);(MoO2S2,9);(MoS,2)","(MoO2S2,8);(MoOS,11)"
"(MoS,30);(MoOS2,26);(MoOS,10)","(MoS2,16);(MoOS,12)"
"(MoO2,23);(MoO2S2,4);(MoOS,31)","(MoOS3,4);(MoOS,11)"
"(MoOS3,16);(MoOS,1);(MoS3,1)","(MoS4,16);(MoOS,11)"
"(MoO,2);(MoO2,10);(MoO,16)","(MoO2S2,1);(MoOS,10)"
"(MoO2,185);(MoO2S2,4);(MoOS,18)","(MoOS3,11);(MoOS,11)"
"(MoOS2,32);(Mo,1);(MoO,11)","(MoS,7);(MoOS,10)"
"(MoS5,3);(MoS3,53);(Mo2S6,227)","(Mo2S5,7);(MoOS,12)"
"(MoOS,81);(MoOS3,5);(MoOS5,2)","(MoOS3,7);(MoOS,10)"
"(MoO2S,2);(MoOS2,17);(MoOS,15)","(MoOS3,3);(MoOS,11)"
"(Mo,1);(MoO,23);(MoOS2,1)","(MoS,6);(MoOS,10)"
"(Mo,1);(MoO,23);(MoOS2,1)","(MoS,6);(MoOS,10)"
"(MoOS,2);(MoO2S2,6);(MoOS,2)","(MoO2S2,3);(MoOS,10)"
"(MoO,123);(MoO2S,6);(MoO,2)","(MoO2S,19);(MoOS,11)"
"(MoO2,28);(MoO,2);(MoO2,4)","(MoO,17);(MoOS,14)"
"(MoOS,5);(Mo,6);(MoS2,5)","(Mo,58);(MoOS,14)"
"(MoO,16);(MoS,63);(MoO,4)","(MoOS2,3);(MoOS,13)"
"(MoO2,9);(MoO,2);(MoO2,16)","(MoO2S2,1);(MoOS,13)"
"(MoOS,11);(MoO,24);(MoS,26)","(MoS2,4);(MoOS,13)"
"(MoOS3,1);(MoS2,136);(MoOS,88)","(MoO2S2,23);(MoOS,14)"
"(MoOS3,80);(MoS3,6);(MoS2,43)","(MoS,5);(MoOS,14)"
"(MoOS,19);(MoS,14);(MoOS,75)","(Mo,3);(MoOS,14)"
"(MoO,2);(MoO2S,114);(MoOS,952)","(Mo,180);(MoOS,14)"
"(MoOS2,10);(MoO,256);(MoOS4,8)","(MoS2,1);(MoOS,13)"
"(MoO2,2);(MoO,198);(MoO2S,3)","(MoO,34);(MoOS,14)"
"(MoO,20);(MoOS2,25);(MoS,21)","(MoS3,112);(MoOS,13)"
"(MoO2,2);(MoO,198);(MoO2S,3)","(MoO,34);(MoOS,14)"
"(MoOS,128);(Mo,2);(MoOS,5)","(Mo,2);(MoOS,13)"
"(MoS2,15);(Mo2S5,241);(MoO2S2,24)","(MoOS2,2);(MoOS,13)"
"(MoS3,174);(MoS,1);(MoOS,21)","(MoS,2);(MoOS,14)"
"(MoO2S,6);(MoO,109);(MoOS,7)","(MoS3,11);(MoOS,14)"
"(MoS,14);(MoS3,12);(MoO2S2,1)","(MoS2,18);(MoOS,14)"
"(MoOS2,244);(MoOS4,6);(MoOS2,324)","(MoO2S,8);(MoOS,13)"
"(MoS,154);(Mo2S5,41);(MoS2,5)","(MoS,19);(MoOS,14)"
"(MoS,1);(MoOS2,1);(MoOS,79)","(MoS,3);(MoOS,15)"
"(MoS4,1);(MoS5,4);(MoS3,92)","(MoOS3,11);(MoOS,15)"
"(MoS,2);(MoOS2,49);(MoOS5,3)","(MoOS3,6);(MoOS,15)"
"(MoO,12);(Mo,5);(MoOS,29)","(MoS2,12);(MoOS,16)"
"(MoS,128);(MoS3,23);(MoOS2,9)","(MoS2,22);(MoOS,17)"
"(MoS4,57);(MoS5,1);(MoS3,2)","(MoS4,322);(MoOS,17)"
"(MoO,14);(MoS2,12);(MoOS,1)","(MoS,50);(MoOS,15)"
"(MoOS2,2);(MoO,1);(MoOS,152)","(MoOS3,2);(MoOS,16)"
"(MoO2,111);(MoO2S2,12);(MoOS,209)","(MoOS3,33);(MoOS,16)"
"(MoS2,40);(MoO2,8);(MoOS,10)","(MoO2S2,3);(MoOS,16)"
"(MoS,5);(MoOS2,5);(MoS2,13)","(Mo,5);(MoOS,17)"
"(MoO2,77);(MoO2S2,2);(MoOS,258)","(MoO2S2,2);(MoOS,16)"
"(MoO2S2,4);(MoO2,1);(MoOS,467)","(MoO2S2,20);(MoOS,17)"
"(MoOS,2);(Mo,15);(MoS2,296)","(MoOS2,15);(MoOS,16)"
"(MoO,4);(MoO2,33);(MoO,30)","(MoOS2,3);(MoOS,16)"
"(MoO2,232);(MoO2S2,2);(MoOS,2)","(MoO2S2,3);(MoOS,17)"
"(MoOS2,7);(MoS,130);(MoOS,1)","(MoO,234);(MoOS,17)"
"(MoS2,44);(MoS3,18);(MoS,28)","(MoOS2,1);(MoOS,17)"
"(MoO,2);(MoOS,27);(MoS2,1)","(MoOS3,1);(MoOS,16)"
"(MoS3,1);(MoOS4,2);(MoS3,185)","(Mo2S5,2);(MoOS,16)"
"(MoS4,1);(MoS2,114);(MoOS2,4)","(MoS,18);(MoOS,19)"
"(Mo3O9S2,7);(MoO3,1);(MoO2,257)","(MoO2S2,11);(MoOS,21)"
"(Mo2S8,170);(Mo2S7,7);(MoS4,33)","(MoOS2,6);(MoOS,21)"
"(MoOS3,5);(MoS2,1);(MoOS,57)","(MoOS3,3);(MoOS,20)"
"(MoO3,9);(MoO2,48);(MoOS,350)","(MoS,5);(MoOS,19)"
"(MoO,116);(MoOS,6);(MoO,1)","(Mo,431);(MoOS,21)"
"(Mo2S10,8);(Mo2S8,21);(MoOS2,64)","(MoS4,65);(MoOS,20)"
"(MoOS3,12);(MoS2,7);(MoOS,7)","(MoO2,2);(MoOS,21)"
"(MoOS,120);(Mo,11);(MoOS,44)","(Mo,9);(MoOS,19)"
"(MoOS,6);(Mo,2);(MoOS,15)","(Mo,4);(MoOS,19)"
"(MoS2,64);(MoOS2,2);(MoOS,56)","(Mo,3);(MoOS,21)"
"(MoS2,3);(Mo,44);(MoS2,31)","(MoO,316);(MoOS,21)"
"(MoO2,14);(MoO,17);(MoOS,164)","(MoS,2);(MoOS,20)"
"(MoO2,5);(MoO3,17);(MoO2,24)","(MoO2S2,1);(MoOS,21)"
"(MoO2,14);(MoO,17);(MoOS,164)","(MoS,2);(MoOS,20)"
"(MoS,38);(MoS3,23);(MoOS4,3)","(MoOS2,239);(MoOS,19)"
"(MoO,25);(Mo,18);(MoO,6)","(MoO2,404);(MoOS,21)"
"(Mo3O9S2,8);(MoO3,7);(MoO2,115)","(MoO,8);(MoOS,21)"
"(Mo3O9S2,9);(MoO2,93);(MoO,2)","(MoO2,27);(MoOS,20)"
"(Mo3O9S2,12);(MoO3,15);(MoO2,18)","(MoO2S2,5);(MoOS,19)"
"(MoOS,93);(Mo,2);(MoOS,153)","(MoOS3,3);(MoOS,23)"
"(Mo2S5,18);(MoS,47);(Mo2S5,16)","(MoS,39);(MoOS,23)"
"(MoOS,1);(MoS2,4);(MoS,1)","(MoOS2,6);(MoOS,24)"
"(MoOS2,8);(MoS,77);(MoS3,53)","(MoOS3,1);(MoOS,23)"
"(Mo,1);(MoS,3);(MoOS2,2)","(MoS2,4);(MoOS,23)"
"(MoOS2,1);(MoS2,11);(MoOS,7)","(MoS,10);(MoOS,24)"
"(MoOS2,8);(MoS,77);(MoS3,53)","(MoOS3,1);(MoOS,23)"
"(Mo2S8,2);(MoS4,9);(Mo2S8,3)","(MoS,64);(MoOS,26)"
"(MoO,85);(MoOS2,11);(MoS,52)","(MoS3,524);(MoOS,24)"
"(MoS2,1);(MoS,2);(MoOS3,1)","(MoOS2,7);(MoOS,22)"
"(MoS2,27);(MoS3,1);(MoS,18)","(MoS3,22);(MoOS,25)"
"(MoO2S2,6);(MoOS,46);(MoOS3,8)","(MoS2,1);(MoOS,26)"
"(MoOS3,2);(MoOS,30);(MoO2S2,6)","(MoOS2,1);(MoOS,25)"
"(MoO3,3);(MoO2,24);(MoOS,73)","(MoOS3,2);(MoOS,26)"
"(MoOS,18);(MoOS2,22);(MoO,4)","(MoS,4);(MoOS,24)"
"(MoS,163);(MoS3,199);(MoOS4,6)","(MoS2,8);(MoOS,26)"
"(MoS2,1);(MoOS,1);(MoS3,1)","(MoOS3,1);(MoOS,23)"
"(MoO,260);(MoOS2,3);(MoOS,221)","(MoO2S,3);(MoOS,22)"
"(MoO3,3);(MoO2,79);(MoOS,152)","(MoOS3,12);(MoOS,22)"
"(MoO,9);(MoOS2,1);(MoS,2)","(MoOS2,6);(MoOS,23)"
"(MoOS,28);(MoO2S2,4);(MoO2,18)","(MoO2S2,3);(MoOS,29)"
"(MoOS3,2);(MoS2,1);(MoOS,150)","(MoOS3,7);(MoOS,32)"
"(MoOS,135);(MoOS3,4);(MoOS,146)","(MoOS3,3);(MoOS,29)"
"(MoOS,57);(MoOS2,5);(MoOS4,4)","(MoOS2,117);(MoOS,31)"
"(MoOS,2);(MoO2,38);(MoOS,107)","(MoS,4);(MoOS,27)"
"(MoO3,1);(MoO2,44);(MoO,4)","(MoO2,1);(MoOS,32)"
"(MoOS,6);(MoS2,1);(MoS3,24)","(MoOS3,1);(MoOS,29)"
"(MoOS,62);(MoS,2);(MoOS,14)","(Mo,10);(MoOS,28)"
"(MoO3,3);(MoO2,25);(MoOS,203)","(MoOS2,2);(MoOS,27)"
"(MoOS2,5);(MoS,131);(MoOS,4)","(MoS,21);(MoOS,32)"
"(MoO2,43);(MoOS,78);(MoOS3,2)","(MoS3,1);(MoOS,27)"
"(MoO,168);(MoO2,9);(MoO,3)","(MoO2,39);(MoOS,29)"
"(MoOS,1);(MoO2S,5);(MoOS,111)","(MoS,2);(MoOS,32)"
"(MoOS2,6);(MoS,151);(MoS3,274)","(MoOS3,2);(MoOS,30)"
"(MoO2,181);(MoO2S2,2);(MoOS,129)","(MoOS3,8);(MoOS,31)"
"(MoOS,1);(Mo,8);(MoS2,27)","(MoS,1);(MoOS,29)"
"(MoS2,219);(MoOS2,2);(MoS,31)","(MoOS2,1);(MoOS,29)"
"(MoO2,24);(MoOS2,1);(MoOS,178)","(Mo,2);(MoOS,30)"
"(MoOS,39);(MoO,2);(MoOS,48)","(Mo,2);(MoOS,29)"
"(MoS,9);(MoS3,28);(MoS,158)","(MoO2S2,1);(MoOS,30)"
"(MoO2,6);(MoO,2);(MoO2,43)","(MoOS2,1);(MoOS,39)"
"(MoOS,1);(MoOS3,26);(MoOS,16)","(MoO2S2,3);(MoOS,39)"
"(MoS3,4);(MoS,1);(MoOS3,3)","(MoS,14);(MoOS,36)"
"(MoO2,10);(MoS,4);(MoO2,11)","(MoS,3);(MoOS,33)"
"(MoS,69);(MoOS,3);(MoS2,1)","(MoOS3,19);(MoOS,37)"
"(MoS2,6);(MoOS2,42);(MoS2,83)","(MoOS3,8);(MoOS,34)"
"(MoOS,40);(Mo,3);(MoOS,87)","(MoOS3,2);(MoOS,39)"
"(Mo,87);(MoOS,41);(MoO,1)","(Mo,1);(MoOS,34)"
"(MoS2,87);(MoS4,192);(MoS3,2)","(MoOS4,6);(MoOS,34)"
"(MoOS2,15);(MoOS,1);(MoS,28)","(MoO,5);(MoOS,35)"
"(MoO,3);(MoO2S,1);(MoOS,68)","(MoO2S2,3);(MoOS,35)"
"(MoS,1);(MoOS2,6);(MoOS,24)","(Mo,2);(MoOS,34)"
"(MoS,55);(MoS3,13);(MoOS,24)","(Mo,2);(MoOS,33)"
"(MoS,1);(MoO2S2,2);(MoOS,293)","(MoO2S2,21);(MoOS,37)"
"(MoOS,108);(Mo,2);(MoOS,13)","(Mo,2);(MoOS,38)"
"(MoO,117);(MoOS2,1);(MoOS,143)","(MoO2S2,2);(MoOS,35)"
"(MoS4,6);(MoOS4,1);(MoOS5,37)","(Mo2S6,27);(MoOS,33)"
"(MoO,1);(MoOS,1);(MoO2S,1)","(MoO2,10);(MoOS,36)"
"(MoS5,2);(MoS3,26);(MoOS,36)","(MoS2,7);(MoOS,36)"
"(MoO2,10);(MoO,3);(MoOS,101)","(MoOS3,4);(MoOS,34)"
"(MoO2,10);(MoO,2);(MoO2,30)","(MoO2S2,1);(MoOS,42)"
